user_id,helpful_vote
AE2C3MK7LXEZJVB2UXM45QCI2TBQ,2
AEQFQDC2GL6C62Y5WNZFLB44GIBA,0
AGPRJ7DWS4UA6NBFXUN7TRUFQYEQ,4
AEMI74JHKARVZR5F3DVAK4FMANXQ,40
AHPUCPL5F3PBJDSOS2IJJVZU3FHQ,3
AEDJVPROO4BDZVXAVXWZI5IVCZQQ,25
AGOEOPHEQDQYEQEJFI53KFUDLZVA,7
AFG4JI5VU7OPZKQK6ZJOURYIPPFA,24
AFHYESNZHGG4F5AGDIC6CBLCIESQ,1
AEE3TDZND3EFQLDZE3NWYTHC44IA,0
AGWDYYVVWM3DC3CASUZKXK67G6IA,31954
AGCO5AU5AVDFJKKVVX2TAYMDDP3Q,420
AG2ZGWAGJOGZN22KZ6CHW62URNOQ,172
AHI3B7VVKAJT3TUWF3LWAB5CAYAQ,3
AELA4HJK4R6EBP3P32E2IH5XNLGA,0
AHX4KAMYA2RV2IOYNWGUEUTX66XQ,0
AEZIW242EBVLBV24LA7FKYVN7YUQ,421
AF3QKQDBPOQRR3YKMXXVW5CHWFMA,0
AEV5QK5B6EOXF6DEG7V36PKN2VAQ,255
AHWQI5RDKU3AHHGKAKNLB6BMQSFQ,171
AFQIVYHWA34H6K3JDVAOYOXH534Q,1
AHKZ6FLSDFO7YUXHTRHM5BYTKJOA,5
AHGFYFT7I77M255JEL7XQW4KFU6A,0
AEBOX3VURJY6CTZCLHPYCTVADRNQ,1
AH2RTUHR6HFPDYZUTNZIG2BILG2Q,9
AHEWI2CRJXHPIYZWP6RYZ2FDCJZA,0
AHCMVKKF56LYDCDRWFNRQ3V2ZR5Q,0
AHMWCAGVFWRIQGRRLRL5KB7KVZPA,47
AGKTPA4K3NKKVKX3RHSW7ZBLZEXA,4
AECBGBU5TUVNJ2C7IXIN5UQBLITQ,0
AHZZPUYPNZQ7QXK55HGGE3Z7TTEA,0
AF7EY7M7BAOTHXN3K7K6R5WSVTVQ,33
AEYL33RQMQHQNHXTTQQNYFMZUB3A,14
AE2ODZ4VYQ5FNNCONSHSNZM7PHSQ,807
AHMP47DAWWBKPNXNYUC7HRPZKRYQ,0
AEQP7BO3DYS6ET6ANKREYSJFAHSA,8
AFIO2BZVHQ63IEXQ7XA52UX7VWMQ,1
AFOAVWO4MITHAYNENA6SLWOJZ55Q,2
AHG32V5Z74FFKFLACRPEDM2FU5FA,18
AGZ5BQZVJ3C4LG3REK7X2WUYPOHA,0
AGZFKS2YWMNIDET6P3HH3BJPXGWA,9
AE5DK6FQTEOBBFONY64EW3ZFTYVQ,4
AE5VPKX64CVOPH6X75C7EQXAIGLA,518
AENH6LSB6BM7XLPEYUL43WBOD6JA,558
AGKHDQO3Q74QAOVEQEIZ3BMSDEBA,897
AGSP6LSQK32SQEJO3YVVNACPWMSQ,3250
AFBUVEUIZZMKE2PC7D46LCM6C53Q,6
AELOFMVKR6FE7OOQGDPYGIFF6KVQ,2
AGAQA25V3AR7HU6RKJ72C5PUT5UQ,552
AH6X55ZNDYTAYPY6YE7RHM4U5EZQ,3
AHGONLBPMXIJRW3JUB6HO4UVPP6Q,13
AEHMQSTB6ESWFAT4AHROTV6M7VWA,10
AGZYNKTWTUPP4ZLJ77LH7TFL6Y5A,431
AEX3JEM4XNO3WY27QN2LIV7EKMKA,28
AE6FCNSLO27JTUJYWXMN7NTUBRWQ,10
AE2JT2433VWURU2CEQB4HKLZNDRQ,0
AGBZTGGZ7CGQHLNOZDVJNHRYDFPA,25
AFBFBKRVURIRVCVMHDOR4PFXXCDQ,54
AGAE6KDFMIALPBHFHEJKT4KJKEIA,0
AE52U34CK7FHXFZXLBV5T7EPLKPQ,1
AFYEQGWZLEEM3VICX4K7GEITCNDQ,6
AEM5YPNWRFZMTISA7MNO5Q55CERQ,36
AEKCPCESH56P72UAR4LSGD4SI3HQ,5
AFUSHNNLRNRO7Z45ICYGVQ5JU6EA,6
AE62UN4Q5JNY6V3J6BOXSW4XC3KA,1
AGOR46NARFZQ35TJA7GVUWC7WX5Q,4
AFIJLAW3HIOMRUFSWNH54IJ3XQAA,8896
AG5XGWBUVIQWZBR2CSPLHNBGINLA,0
AEE7M6SSLM6MOAKW7X5KGVI3QVHQ,1
AG3XVMSR63FRTMHFIACPDO7OYZDA,102
AF7EM4N67D5P4YJKZZF7XODK6HVA,0
AHZ547XWV2I5OBJ5FO2ZQ7JWR6QA,66
AEONA76PFRHESS2JG3KEUFQIGHGA,6
AFE7XVAELVHIHWHKM6NFIVLS55YA,16
AHXTTELUUFQL2JISQXM74IBS42DA,0
AEJOF7IWCXUQQJGQ6VZGRDX3HGKA,0
AEPY3WJN3G2XOBDIUN3RXMU7YXAA,24
AE4EY2RB3FDDFWK5AEBP2WP3AGMA,20
AHAI5HUHQGZ4HO5MMNFEX4MVIM3A,0
AGOMGWFQQGFNSIQNGXIL2USM3EOA,1
AFDMBP5WKTPK4TUMUXPDDDQOFP2A,14
AFYPRMPB3XQUHB7ZDJ2NVZRVRQVQ,44
AGMMAQVN5LH5CYR5VLPGAYRLFBJA,3
AFRWRFROLSWDUPFVWCWLMARPVGJA,35
AEFHQE7GHY2O23AJESRJ2NYVVPSQ,7
AHT4BYG5DOGZ2QV3MYWV5PYC5Z3A,4
AHRXAQIUXEYOX4RZY4FTPB5QZORA,0
AFQZDTGOFXWVYVK3GKDWUKGDMBLQ,4
AELCJLJAOMS3DFYF6KUXMXJBXARA,0
AGRKORVXCVNDGPEAF5W7NG74FP2A,1
AF67PYI2JFGZ7SZZOOWPTIWBZW5A,34
AH76IQOCFNQJNEPMP2XUVMQWGYMA,0
AFK7OYHDESSAWUPMYPOBUC7L4E3Q,1
AE5NOSEXKQHWMPATOYD3FM2ZJ5BQ,0
AFRRY33UKK3KLUJXWVA3OXLAJMEA,14
AHU5CQIGTPW3L7CSVCMW66XSSPDA,0
AHKJOOAD6EZWMTAVRS2SIWPJSNNA,0
AGXT3RNOFJODHMPMDB3TXBAU42YQ,0
AGZGA2B5XSMI45L7T3TJM6SZZ4LQ,15
AGAVKNCPQC4E4KVNDMKCNG74DLAA,325
AHJIG2OSUZ2B5J3J3XJNXBAZOTJA,4
AE6VDHCPPW2D3R7IYILBAE5C32RA,18
AEZRDTTMTVKCV7BMDR3L23XHL2MA,1
AFO7RWACXRPNINN7C7HG5CCGVMCQ,9
AEYL4ZM2I6F6JZAMXCI6WINOA4WA,1
AHZXN2OZBRTGQU4UVYDWDR2JU5CA,8
AHLVYTD6QPNAYBIIDTR7H3GWAYZQ,234
AFN4JFDMHCUG5CIT5S7O3IN5L6TQ,8
AG3OMX2OKPGW6HEMNPEVIP7CB4HA,1
AG4LLC6OSJUW7MTIZE4G332S5MYA,0
AFHP5ELLKFTYFI6FH2X5XF4WDRDA,1
AEOCSHVOBSGQAN5MBKGPRRHF2OSQ,0
AH4Z47YBJ7FV42RHZBLKLGHH35CA,983
AEL5ZHI6X5STOL3Y6PCQRSSTIWRQ,0
AHWZLEZ32TUVMHLGAT2RHWSWJ6SA,3
AGOTIZH7DO5TBSSAKDOMYQKDMDSA,63
AFXAX77UJGWZG2JU2Z52CQQH7YAA,2
AH5Z53QCWLNKZZZXXZ5Z5A4HA4HA,31
AGKL6HULUU4BORINRMSKERMGN6YQ,18
AHQFGROZVW3ZWQFYDPUM7PCPKKRA,44
AHLNMKVMOMO7SMAI3TRC3RCMUAMQ,51
AFJGUSPU2TVTQ5NQMQCGL52IWO6A,48
AGGTIOAQBT2XEBVS3H2WNVAWV3NQ,0
AFZNUOLBP4VX46FPIMS6R7TPFPHA,13
AH4KAKXUUFJIWCE2Q6UP3YP3PAQQ,0
AFUEQBZGK777OQIPKCIGQKK53MDA,103
AGRC3JDXRCSSQ6TOMEB66Y5ORIYA,69
AHAR2ITQ3O2FJJDLIORAQ226KZHQ,4642
AE6U2ZCGCBRDU3TT3PVH44ITRLOA,9384
AG5QC2TGPZRTGSNFVFSLXDHG2ORQ,4
AHCLVJWUA4O6BWTQTEAR4YI72SKQ,43
AEIIADPXUMFT4KJEZQUOZVZ67S5Q,11
AHNA2T6S3LRE5NPKVWQ3VAYAN6OA,0
AFGI5XVA5EBVOE2EOS42KHQSULXA,63
AHM2XKCUWJ4GZQNGDGNEVEN7FJYQ,2025
AGXFIFO4VWNHPAX3VJPRQ2QJSCSQ,8878
AEKKEUY422QHRJH7EAPZ2M7SONNQ,3
AFO2VP5GWU5PF44UFVG5HTOHYLHA,4
AHQIJ7JMNCO2EXSIKHXWRRSVMUXA,2
AF5JU3VCZM2XNQAN6T7NFJEENENA,127
AH2JZ2XBZ4WYWY2GBU33YXFT2LWQ,3
AGC6RAOTWSUWXFPFJ2SQUB4CDRVA,7
AGVEYTISKLZ4ETNFKLNVSX76BSKA,5
AFSHBL3LUTLGO3UJONM6LVEJLEQQ,10
AHTWISCZKNLEBVTIFZP6EZRY2ISA,16
AGXCHND2PQ4BCHN2WLQQAGRGJV6Q,4
AHPFTU3P6FCD57ELJNKKDHASQWJA,10
AGJNVOT2M5ABHV6TDAPHZ44GKYHQ,0
AFXNV267KBJBGT2MFSCHYAFQ374A,0
AFLUOMMI4GS453Q6DCIJFEPZ6W3A,10
AH4I4FH62IYYT66F5N6CIJG75ARQ,2
AEDWKL5XHI2IRVNK2RTBOU7X7C3Q,20
AHMYFQKGC63ASONWKPQSYEE3U2IQ,0
AE5CE7OYTR6GVPFPLDKU4WH2U3QA,23
AFZSAYNMKDTQVOXQW2TCIGBR7RHQ,0
AGK4YQYSSY3FU3SNX3EQJONELJJA,0
AETA5FGE644L56YYDZI45UHV3HNA,0
AHJ3S3V3XBCJZFF7EE4RALKBJPPQ,602
AHOSO5AB2V3TPUIYV5QMPKOYCC6Q,36
AHOY6RP5IP57UAV75SOAXQO7KR3A,0
AFRIUHBUT3I62AG63WOJ6GO7MK7Q,4
AHZAMCQPDRULSR64PRS76ZOWLAPA,21
AFTLTH2ZDYNCDL2VPKZBTF75RKTA,0
AEKN6BLZOYHOCQOCJIK2EUYSDBXA,2
AFFCDWM66CJL6RZPDNZ4EYVXGH2A,6
AFKFBJ3ZLGYAUQYGW7YCIAUFZGOA,1
AHCZKF7BGNDSCAL2QFSH7FHEIMHA,21
AGRESDHSWKRHTNABSWNBZLGVSGEQ,12
AFC3IQ472D7B2SCOKFD5HEJI3CCQ,3
AEXUL6NAQAAMP72AP3HDBO6HTV2A,0
AGSYP37K3WKNWP3RWSAHTYEBVISQ,37
AEZWSCRCKA7TSIPCA3TQKJHD3IOA,12
AEDJGRNGLDCSPDQ4JNQJ7CPOB7PA,9
AFISLSUP4LCJZ376KJ4LNO5IFMLA,7
AFP746DEQQ5CXUJJHCI2GUSX4VCA,35
AE76ZZSO47UTKCCUYBOGXKFB4R4A,45
AF5SRI2Z6Y2F4OBEEPUQ7RMPFIIA,1
AEERNRTIXU7UHRJNHJU5YLYFYKVA,8
AFB2W7K4MNWXLZTISBUUINONT6EA,201
AEI6N63YVUXCUAELLNTKUVBJOAVA,1
AHI632FGV3J64TLWKNVAJ5WFCFMA,0
AFAAJ2JQBNPL7JYAP4JWBWPJD5LA,16
AEZ5XIOVMGBSCLVM5CHARW5OMU7Q,1
AGXX7ZWLBXK6WF4SCAF3AG4MWJMQ,38
AHW2LR2YXNMBEQJ5I5OB56N6OLJQ,1
AGQZ62NG56NGPMSA5SLSJILAEWBQ,0
AGMD2RHNLNVBRKSNK732CM3T27FA,2
AEY3HV4GQHTLLILTSS66CH2IHMYA,26
AGBD56HIPNBFHYUZQE4HCHEY4YJA,6
AGWIR7A3ZM66QSAL3TJ22GSHU55A,2
AGDSNBZVYAETVTRLIK23BEYH3WUQ,3
AGJ2OMRPTIXYFD5FJDQD2ZM7BNOA,38
AH2ZTRKXBZOCI5VSC6ZGSH6NHBDQ,1
AGZDEKBYZ6MFSLB5W5LKFIJE5JNA,60
AF6L5ZQD3WBL2P7ZN5VAFMABWMHQ,659
AHCMR3IQDEYFJXPDLIODZXXVNJTA,2
AFVHGFX2RLJ66WW3BRY25OLNK2PQ,0
AGVBJTKAH4YF7EWMRB64Y2GJMRIA,14
AHWWO43M7Q7KMMBGDOR5JMJK636A,1
AE7ZDNPHYHOI7Q55LZSO6J3JAGYA,17
AFEVG476PAAYPHQQWLNZSMH6U32A,0
AHFKB3FI5FLJASFNZ5RNKU6SUVCA,21
AH5GZ5O673LE353SOPVGTNAIEQNQ,4
AG5T7BAPUYBT6LE5FSBDGUE6ZCXQ,10
AGNMJ2LCYQ57BIMVHW75C6MCJPWQ,60
AH5KNRSD6RKBCN4F7WT6TPIYEUGA,3025
AFGEJNQOVHGHQEPJDOK7I7OMIK7A,1
AGOOMXAKSPZJBJWAOBDMDRBWL4IQ,5
AHPF5C2IRGXPX7HWPEJ2MGSF6XIA,0
AEXCNSFJSDS7WTO76BIOQU2GYDJA,3
AE2L2VTHKTXIDTE5R7JUU4WW3AZQ,3
AF7FMSNMIAN6ZABPSPWKXH3B3RVQ,11
AHCFVTFHBNWWLUQB4ZZCD3H7J77A,16
AGBOYAEBYUG7XQIUWD472ASYPV3A,3
AHO7BGD4GJ2DQFL5DHPGPKQMOMFQ,1
AGOJ2WRTHOHG74QBQUSM7LCTOVKA,34
AE5EFPZILS6MKIZZBS536VEFQO4A,28
AFEZ5USUDVJLGSOB5SVVBUOLVNAQ,290
AFANZDVCKZBLGJ5UPC37ASPTM2WA,11
AH3AE47ITB2YXDKZSQJUGADS6SIQ,4
AGMAPS3YMZRN2XQ57PTNLPDCKLBQ,0
AH5RKO5JF332LQMJY2PQXMNHGXYQ,601
AEBNSOBHLXB4KZOBVYIOORKF7BZQ,227
AET76WSAMU5NAFN6XTEBGJGDXD3A,70
AFVQTQM23HW36W655KNBHZKAUPLQ,4
AFJBVD32IH6ZX5BNLILRZIPUJZZA,7
AHBE5YPZBUHJ2OH7DO67ORX2C3OQ,6
AFKH3ZUWQBG7XTXBA6MJLPHU7WXA,2
AE63IY2VV2QNP4BLIEEOP7YMQVCQ,2
AFOLQMVXM7ZRYERQ3JAD7JYNKKIA,0
AGOL7B2AP3JDLUIWDQU2F6HXQQJA,0
AFFWGDBDBUOKL3RMQIJNFJUAGVSQ,98
AGSRRWF5ANWUPHCC7HVAUAA67SSA,0
AGIV5OAXNWAOSZVBLC7EHADCMZGA,1
AGQXXVYUA3B37ZKHA4IEPZXXJNCQ,13
AEXP4AULLRFINXRFJ3FXQDFYYOWA,132
AGFBOGXXNXNW3BK5EVZKWF7746NA,177
AF2WT5HLSFDRZLZXCMBQL4DT2FBQ,20
AH6CZQHGPZ5KJWS43S5WKLM6FPLQ,6
AG6JCB3T4PRY6AYIVKFOV6MPJB7Q,0
AGUSFHNYMZY6KL5YRU5FBXVSITXQ,1
AHPJYIG2QLF3EC45JN4VFXA4XDQA,0
AEP3HQNDKDNNYBPRU5UOQCQ4QZQQ,6
AGY3SUFW22SSPOJVQM5WQI3ZGGFQ,0
AHC2ZPX7EDDQPTJSLDXWLGCQPGLA,0
AEUCXHKBAQI3F6PQGDS5QETOJTPQ,618
AEIQLBQJ7NYHYTTAKDWNYDA2KPUA,10
AEU3FF2QN5LHF3JELYPUCFFZNP7A,339
AGTK6PB3DIN2CH5DTOZTY37C74YQ,5
AFPRXPADBCX62WKODFJFJ2A5RLKA,4
AEJYNAKWXNLK4SJ4ONNNWSKR5ZEA,56
AFBXSJ5I6I4PPWAYEW4A6GP2EX7Q,86
AGTILLNJMBXIL3WADOUT5D7JL5JA,1
AETKN3MZIEUDXAKTWEYZ4YCDYW3Q,0
AGWYMHQPH26D56XUZ54FGTKH5IZQ,13
AE6BON6K5BLJC7CW5FNBII2PFQCQ,80
AG4UY5TXNQGJEGFB3Z3U457NFKEA,9
AEO3UFEOS3ELXMXWPA5CJ34VQ7TQ,53
AE676FZ5UX5SR45OR7H5IQLLPLIQ,5
AHIY6B74GDWBKUNVWCROPLFDMVVQ,48
AHSJUMYFSGTPA7AHGXC72Z7A3Q7A,3
AE6LJNAD5XA3OPVLECDOS46HGBZQ,2
AHFLLZLXIWRHZIX2JCSUVNTFWUCQ,0
AFLJOQRAVS6KBZUWV3TIJUULOA5A,0
AHZJJH2PN4L55RFYSHBDYR7DP73A,0
AGJGO3CDKAJQUESHDTGB46WPKHCA,127
AGYY4GYHK7BB25XHU5BLWTQDW2BQ,0
AEXQTIU2YXKVYBRLFQ5WAGVURVHQ,29
AGAI6BVT4RMJ6ZRWGRAPBJ3RUJ6Q,4
AEMVVAU5ROKJK76IOHQKHEWRFLRA,0
AGQDWXQV7GNQ5UHVKQ2QQ3NIUKBA,4
AGZITV7VCIL4HKIHXNYYWUIJ3MMA,123
AHUB4LKR24W7P77S3TEUBOUW5SWQ,4
AGGY5KI7FMMWWYP2B3X7SC7IHE2Q,0
AFZ4G2LPX27EYRV4BD4TP3W4ZXXQ,1
AFAKDRFJXFX22FDQKP2AXHR3OWEQ,15
AFZEWKQYA4ZH6UUJC27BXONQM6DA,0
AH7HVGL3WQN6HCJEH2G756H3EGIA,12
AG7LRUVAZG4AMMG3JSS2L7PNVCLA,0
AFPEDLJK47FSAQF5BN5XFHGL3JSA,1
AG3FZ7ST6C2R77BP2O4JMYRQ52MA,10
AFCK3OITBY3PCAFLDZAA2XNEQJDQ,1
AG3VSNBVZL5UXFTFFAQMIREN26AA,1
AEL5MWPGIVMXPKWB7RKI37PL6ZXA,26
AESRHEAHGJCUURFTMWQJWTWBMKQA,7
AFBSRM5W4VXZYBQXA4V3NXRUL32A,71
AENGLXININGSHWOPGTFF2V32DBOA,2
AF46PQQYVBOILGKBR4SKP7VJNOCA,91
AEDCEYFL3Q6AR3LBBW6KUGLIUZSA,0
AHBGAX5HBGZORPCNUC7JTXL4IW7A,21
AHWEM7E2PYGW6QCATOWYGZZJ7QPA,128
AHUUQNQ4STDFK4YKEQUNWRRSW7PA,19
AFFUQ74IYR7WHL47W7E5DG4CVHBA,8
AEAPVXLCCZWRESQGTCYMMC7KCU2A,24
AEAY77QOBMM2D3P5A7JBKW52OVMA,3
AFNYRQUQ6O4DJKKWM4YT2OKRFNYQ,21
AEVJOCON4D6LS7ECPHMMPPIKWZSA,9
AF3XN2CMS7TNB4PPCD7XRRCWB6YQ,21
AFGYWRG5C4M43O72QUA4E3TG5PUA,11
AFBNUUEP6RLU6BCSATVAKDQM7ISA,1
AGWJ7DDJ3VM4NK5BV6IXG6PGUQOQ,1
AGJ3XWQI46FTJ77PQHHVT5D56FTA,296
AGCN4M35EAWFYEQTCXUIHDLO2PFQ,9
AEVYMKPLQ3G25CREYAWC347U5O4Q,49
AGFYQKHHDAB2577M24LUAF5POSYQ,16
AEYWSCGUMTGKVHT7K5XYCNGWRNGQ,1
AGXJDEF5RT6WIUPKW4BKVZX3NAKQ,14
AH46X4UHBAV2KZ3UV77D4VG66TPA,2363
AHOEHEQKKWTDZ3Z4LNEM27ZVTQ6A,0
AGKXRBHCLNZEYQW3TNBHM6KABJ2A,23
AENMO75Q2V7HE4HSHYI6GOX5FYIQ,2
AFHBNIEWALW2KMNCCO3SZVSYF5ZQ,1
AEUSRLMATLQOLKQ42KFQYH2RDPKA,117
AHXE3QNVEO4M7VVMVAA4YRZ5VSCQ,12
AETXPQBVAVFVGEVJBOGJ2WPIVJAQ,542
AETZSY2WAD5IHKPAEIRRQ3AYOHFQ,499
AHYDXATTJZHTIOX5CMNMGXPZU6ZQ,3
AHISZUYKY5Y4HV7YBPPVL7WR4VBA,8
AGDNPXZHZBXDJ7ELU54GBGOYHP6Q,1476
AHCG4HEZ2HRZPVTYXJPNUHBBVQFA,2
AGK5CKDQ2FQPMW7355MCA2MIZUPA,21
AHWPSOLHRW7LFHHORCE4CCY4KEMA,145
AFNEVDXPMUUXW3EIGVGCZKQRNBEQ,0
AG6PIMULBMZMJXCQLQOTDTRIWG5Q,0
AHIAZHE7MZDDPKVLL2UUEZMU44ZA,15
AHCXD2LKPZPAWUXZ32ZZNE3NYYZQ,2
AEJNMJ7NA4XNRSTTEJ52FJFETOZQ,101
AEMBYOFMQMIYUDXVZOV2OSFIWUWQ,1
AHIV5E4QZIRUS6OGUKXYJHKXBHKQ,14
AHYKPFKP6ZRMAS3SHDFMSN2LBKOQ,7
AFCYHUU4NDAQNWRWLFNZYVBZAPFQ,19
AFAIAU26DKSQCZLMTXQN3BP2QGQA,114
AERYH6N7BC5I5SO76JW5F3Z4ZUMQ,0
AELMGVQANXHWWVB3KQKXHPETGZDQ,256
AFXMK2IQCHI3APYUVZ4HRDXIJJJA,13
AFNFYPHHOYYU357WZSSJDY4SXOSA,50
AHV2CP4GCS7MBOTJB3MPNJZIA3MQ,6
AESSGWIRRSBE6RXL2QZ3BW2RP3KA,1
AELBMRGOWMO3ILFOGCB3KFGMBHZA,11
AEIUTZ7WEUAE4PXZWRQ36A3WXTUQ,4
AHCXO3ILYB76YYFDXB6K65TWGYAA,2
AHAQE7NKHYLQ6ICQUGXSUMWOJHOA,0
AGTEZBCXZQ2ILZXKAKUMRINON2AA,1
AFLVEMK5QV73AU4A6BO3X5EFSE5A,0
AGIRDGXXNVS3ZGT2G7OZZAJY4MMQ,0
AEQZ2MBKWOY5KG2BOF4GVWZL65WQ,1
AGS2VC3GYD2G3OHHVOITYNMVTHUA,17
AH6BXEDXT2FGO7EYMDPTQG7HO7VA,8
AEFQMLX72KCIFGZ634KPTI4H4UCQ,0
AEE73ITH4FMRJH326B2F7E5QXAVQ,36
AGKDNSUWEKAGQ7GMAI6JCOSUKP6Q,5
AG6Z6UPUHAIKZZCT7KQ4S6IFFVPA,166
AFA2HZAKKWNUGYNOMQT7TTYOKYTA,33
AH2XDJDFD76NG6SMSM5NSS6EJ6TA,20
AE6BQHYSTFGJAGWNJHT2QIWLQVOA,13
AFHBV7DUA5EHYG7SAQKBSZIKDEEQ,1
AHEORE52AGZSVN3DSLYNRMLIDWTQ,3
AG5XOMIEGWTQKCHPGS77VKDDYUOA,12
AFESOGK6RAEMUSOE6P5YFOAB6KMA,5
AHSRLS4TYALPWYNKMX32TCDUWYPQ,17
AGG5OL7437GO5YJ57IRXD4WVCZGQ,3
AGOIGPPIPBEVDV3RAQV6KTRVMY4Q,0
AGMJFVYKSZAU5AR3IBQMNCJUBSWA,1
AHGDWJAWQF3RHC5XWPY5Z55TTWIQ,20
AF6VEZECVKT4NDPCRMKP626H3KEQ,2
AGP5RJCHPRDZ35TIERPXHVSIDOYQ,98
AELSXWOFXQ5JYTGGX5XBZS3KTWQQ,2
AFXVYJDUZ3HLSA5C3EDTJCWDNSIA,44
AERNPVMAGTL5TK2LJFARUOZETCZQ,48
AEXLJXLT2BECIHWJSZ5MSXA5KA5A,2
AHQNKS767UDUDH6QYJNUD47C7WVQ,216
AEWXJDZPE2MTDUQ5PV2D4IEOWZ6A,3
AFK2I7EJSSICSL2XMIHIL5YIHGVA,6
AHCJSI7OXRPQ66URXSBFN633ERFQ,7
AF6JERHUB6IQWBPOG6XOKIUYI3VQ,422
AFLDJFIGCSOZNOO7TAJFMWBOTNIA,12
AG2IOTNA76CJWFX5IURRVMJWVVBQ,10
AG7P37OYETQ43CMXLZKCMYQXHZOA,1
AH47SG6GYDB43WZAOL6SC2W6MSFQ,2
AEEE65AUS66BL63NNQR354KQBHDA,5
AGBGLR7EK6ULC2OXPXCCWEAE7Y7A,5
AESGLNOOG6D77X3KYOZA3XBBEEHA,148
AG5PZHKBEOMIYZCNUL7S6FOJATYQ,0
AF5OX5OJ2IFYUMGEETNMMIKITRKA,56
AFOI4UM6OQFR5NC2PCKAIMSLTIBQ,0
AHIGYE5HYWO6I3FCWCFWV47ZA4ZA,47
AFIDDD6WMWMGSFZONTE567C2HOPQ,1
AEGSGSUXR3LH6KQWOH22QWKRQ4XA,4
AFAWHRH5SMYTLVJAA4D2ALJHN5HA,65
AHBVOATDD3RGQQ73JAMC2EBADKUQ,11
AFLWQYLJQ5OX3YJEC4ESRKTGTJVA,6
AGSY3OFX2P2BCELBW2QCLPMQGAWQ,2
AESREGQZJVO32YUHFVF33FEP6J3A,121
AHCZN4CSCTWTUCXUIG73WYTKAYDQ,11
AGPWOG4H6DEHOVNEXCNDN4VK5U4A,72
AGXSDQD5FK3QJRPW5NQ2ALKAXOWQ,0
AFKZQNNOLA7TXYJ7ORZZ22XFZSJA,0
AGWL5CBYUUQDUKDKW6I7H5HABGDQ,37
AFEI6AGUAQV4FH4TSBSHUHRXBHYQ,1
AGE4I2TEPV4755LBURJBJNGPSS3Q,2
AFW4PPP2GYKKZW2JXAGWC4ZBOIGQ,57
AEYH6Z3S7QBUIKSHO4KYSEG7KW2Q,0
AG6XGVJWFFNW5QTUTTPUAC4OBPZQ,56
AHUA5544H3YZPZFRGLWZUF232GGA,6
AE4TAG762WBWX53E6DNM7XSVBDWQ,6
AEKNJE46MRYTOXI6NMJTY3OCS43A,53
AGMVLAZ2MTEAIVIZZPI32YRJQVFA,107
AFUVLAB3XMV7KOPMH52DWJNRRJBQ,6
AFZHPATMBXNNBDADBUAFAT4ETAEA,0
AEFY3OUHLE6LD6FJZRQQTXUM3YKA,12
AEXFGERJKJ7YOSSYC2WZUKEKTFQQ,1
AGURY2EBCHKHIPIGZRXHHJEIMTMA,22
