user_id,helpful_vote
AFISLSUP4LCJZ376KJ4LNO5IFMLA,2
AFP746DEQQ5CXUJJHCI2GUSX4VCA,18
AE76ZZSO47UTKCCUYBOGXKFB4R4A,15
AF5SRI2Z6Y2F4OBEEPUQ7RMPFIIA,1
AEERNRTIXU7UHRJNHJU5YLYFYKVA,13
AFB2W7K4MNWXLZTISBUUINONT6EA,264
AEI6N63YVUXCUAELLNTKUVBJOAVA,8
AHI632FGV3J64TLWKNVAJ5WFCFMA,10
AFAAJ2JQBNPL7JYAP4JWBWPJD5LA,1
AEZ5XIOVMGBSCLVM5CHARW5OMU7Q,3
AGXX7ZWLBXK6WF4SCAF3AG4MWJMQ,65
AHW2LR2YXNMBEQJ5I5OB56N6OLJQ,0
AGQZ62NG56NGPMSA5SLSJILAEWBQ,0
AGMD2RHNLNVBRKSNK732CM3T27FA,0
AEY3HV4GQHTLLILTSS66CH2IHMYA,0
AGBD56HIPNBFHYUZQE4HCHEY4YJA,55
AGWIR7A3ZM66QSAL3TJ22GSHU55A,0
AGDSNBZVYAETVTRLIK23BEYH3WUQ,0
AGJ2OMRPTIXYFD5FJDQD2ZM7BNOA,4
AH2ZTRKXBZOCI5VSC6ZGSH6NHBDQ,4
AGZDEKBYZ6MFSLB5W5LKFIJE5JNA,70
AF6L5ZQD3WBL2P7ZN5VAFMABWMHQ,94
AHCMR3IQDEYFJXPDLIODZXXVNJTA,0
AFVHGFX2RLJ66WW3BRY25OLNK2PQ,8
AGVBJTKAH4YF7EWMRB64Y2GJMRIA,114
AHWWO43M7Q7KMMBGDOR5JMJK636A,0
AE7ZDNPHYHOI7Q55LZSO6J3JAGYA,8
AFEVG476PAAYPHQQWLNZSMH6U32A,4
AHFKB3FI5FLJASFNZ5RNKU6SUVCA,12
AH5GZ5O673LE353SOPVGTNAIEQNQ,0
AG5T7BAPUYBT6LE5FSBDGUE6ZCXQ,0
AGNMJ2LCYQ57BIMVHW75C6MCJPWQ,53
AH5KNRSD6RKBCN4F7WT6TPIYEUGA,180
AFGEJNQOVHGHQEPJDOK7I7OMIK7A,4
AGOOMXAKSPZJBJWAOBDMDRBWL4IQ,0
AHPF5C2IRGXPX7HWPEJ2MGSF6XIA,1
AEXCNSFJSDS7WTO76BIOQU2GYDJA,0
AE2L2VTHKTXIDTE5R7JUU4WW3AZQ,0
AF7FMSNMIAN6ZABPSPWKXH3B3RVQ,1
AHCFVTFHBNWWLUQB4ZZCD3H7J77A,0
AGBOYAEBYUG7XQIUWD472ASYPV3A,1
AHO7BGD4GJ2DQFL5DHPGPKQMOMFQ,9
AGOJ2WRTHOHG74QBQUSM7LCTOVKA,14
AE5EFPZILS6MKIZZBS536VEFQO4A,0
AFEZ5USUDVJLGSOB5SVVBUOLVNAQ,2
AFANZDVCKZBLGJ5UPC37ASPTM2WA,0
AH3AE47ITB2YXDKZSQJUGADS6SIQ,2
AGMAPS3YMZRN2XQ57PTNLPDCKLBQ,19
AH5RKO5JF332LQMJY2PQXMNHGXYQ,865
AEBNSOBHLXB4KZOBVYIOORKF7BZQ,8
AET76WSAMU5NAFN6XTEBGJGDXD3A,17
AFVQTQM23HW36W655KNBHZKAUPLQ,15
AFJBVD32IH6ZX5BNLILRZIPUJZZA,16
AHBE5YPZBUHJ2OH7DO67ORX2C3OQ,2
AFKH3ZUWQBG7XTXBA6MJLPHU7WXA,26
AE63IY2VV2QNP4BLIEEOP7YMQVCQ,119
AFOLQMVXM7ZRYERQ3JAD7JYNKKIA,0
AGOL7B2AP3JDLUIWDQU2F6HXQQJA,1
AFFWGDBDBUOKL3RMQIJNFJUAGVSQ,0
AGSRRWF5ANWUPHCC7HVAUAA67SSA,97
AGIV5OAXNWAOSZVBLC7EHADCMZGA,4
AGQXXVYUA3B37ZKHA4IEPZXXJNCQ,3
AEXP4AULLRFINXRFJ3FXQDFYYOWA,153
AGFBOGXXNXNW3BK5EVZKWF7746NA,55
AF2WT5HLSFDRZLZXCMBQL4DT2FBQ,10
AH6CZQHGPZ5KJWS43S5WKLM6FPLQ,0
AG6JCB3T4PRY6AYIVKFOV6MPJB7Q,0
AGUSFHNYMZY6KL5YRU5FBXVSITXQ,0
AHPJYIG2QLF3EC45JN4VFXA4XDQA,1
AEP3HQNDKDNNYBPRU5UOQCQ4QZQQ,3
AGY3SUFW22SSPOJVQM5WQI3ZGGFQ,1
AHC2ZPX7EDDQPTJSLDXWLGCQPGLA,3
AEUCXHKBAQI3F6PQGDS5QETOJTPQ,78
AEIQLBQJ7NYHYTTAKDWNYDA2KPUA,21
AEU3FF2QN5LHF3JELYPUCFFZNP7A,9
AGTK6PB3DIN2CH5DTOZTY37C74YQ,0
AFPRXPADBCX62WKODFJFJ2A5RLKA,17
AEJYNAKWXNLK4SJ4ONNNWSKR5ZEA,0
AFBXSJ5I6I4PPWAYEW4A6GP2EX7Q,12
AGTILLNJMBXIL3WADOUT5D7JL5JA,0
AETKN3MZIEUDXAKTWEYZ4YCDYW3Q,0
AGWYMHQPH26D56XUZ54FGTKH5IZQ,11
AE6BON6K5BLJC7CW5FNBII2PFQCQ,202
AG4UY5TXNQGJEGFB3Z3U457NFKEA,0
AEO3UFEOS3ELXMXWPA5CJ34VQ7TQ,8
AE676FZ5UX5SR45OR7H5IQLLPLIQ,0
AHIY6B74GDWBKUNVWCROPLFDMVVQ,5
AHSJUMYFSGTPA7AHGXC72Z7A3Q7A,8
AE6LJNAD5XA3OPVLECDOS46HGBZQ,0
AHFLLZLXIWRHZIX2JCSUVNTFWUCQ,1
AFLJOQRAVS6KBZUWV3TIJUULOA5A,0
AHZJJH2PN4L55RFYSHBDYR7DP73A,0
AGJGO3CDKAJQUESHDTGB46WPKHCA,21
AGYY4GYHK7BB25XHU5BLWTQDW2BQ,303
AEXQTIU2YXKVYBRLFQ5WAGVURVHQ,0
AGAI6BVT4RMJ6ZRWGRAPBJ3RUJ6Q,0
AEMVVAU5ROKJK76IOHQKHEWRFLRA,0
AGQDWXQV7GNQ5UHVKQ2QQ3NIUKBA,1
AGZITV7VCIL4HKIHXNYYWUIJ3MMA,107
AHUB4LKR24W7P77S3TEUBOUW5SWQ,0
AGGY5KI7FMMWWYP2B3X7SC7IHE2Q,2
AFZ4G2LPX27EYRV4BD4TP3W4ZXXQ,0
AFAKDRFJXFX22FDQKP2AXHR3OWEQ,0
AFZEWKQYA4ZH6UUJC27BXONQM6DA,0
AH7HVGL3WQN6HCJEH2G756H3EGIA,0
AG7LRUVAZG4AMMG3JSS2L7PNVCLA,3
AFPEDLJK47FSAQF5BN5XFHGL3JSA,3
AG3FZ7ST6C2R77BP2O4JMYRQ52MA,8
AFCK3OITBY3PCAFLDZAA2XNEQJDQ,0
AG3VSNBVZL5UXFTFFAQMIREN26AA,0
AEL5MWPGIVMXPKWB7RKI37PL6ZXA,49
AESRHEAHGJCUURFTMWQJWTWBMKQA,1
AFBSRM5W4VXZYBQXA4V3NXRUL32A,15
AENGLXININGSHWOPGTFF2V32DBOA,5
AF46PQQYVBOILGKBR4SKP7VJNOCA,11
AEDCEYFL3Q6AR3LBBW6KUGLIUZSA,0
AHBGAX5HBGZORPCNUC7JTXL4IW7A,44
AHWEM7E2PYGW6QCATOWYGZZJ7QPA,0
AHUUQNQ4STDFK4YKEQUNWRRSW7PA,2
AFFUQ74IYR7WHL47W7E5DG4CVHBA,12
AEAPVXLCCZWRESQGTCYMMC7KCU2A,40
AEAY77QOBMM2D3P5A7JBKW52OVMA,18
AFNYRQUQ6O4DJKKWM4YT2OKRFNYQ,0
AEVJOCON4D6LS7ECPHMMPPIKWZSA,0
AF3XN2CMS7TNB4PPCD7XRRCWB6YQ,2
AFGYWRG5C4M43O72QUA4E3TG5PUA,11
AFBNUUEP6RLU6BCSATVAKDQM7ISA,20
AGWJ7DDJ3VM4NK5BV6IXG6PGUQOQ,0
AGJ3XWQI46FTJ77PQHHVT5D56FTA,59
AGCN4M35EAWFYEQTCXUIHDLO2PFQ,0
AEVYMKPLQ3G25CREYAWC347U5O4Q,102
AGFYQKHHDAB2577M24LUAF5POSYQ,0
AEYWSCGUMTGKVHT7K5XYCNGWRNGQ,11
AGXJDEF5RT6WIUPKW4BKVZX3NAKQ,3
AH46X4UHBAV2KZ3UV77D4VG66TPA,38
AHOEHEQKKWTDZ3Z4LNEM27ZVTQ6A,1
AGKXRBHCLNZEYQW3TNBHM6KABJ2A,21
AENMO75Q2V7HE4HSHYI6GOX5FYIQ,0
AFHBNIEWALW2KMNCCO3SZVSYF5ZQ,0
AEUSRLMATLQOLKQ42KFQYH2RDPKA,7
AHXE3QNVEO4M7VVMVAA4YRZ5VSCQ,1
AETXPQBVAVFVGEVJBOGJ2WPIVJAQ,18
AETZSY2WAD5IHKPAEIRRQ3AYOHFQ,788
AHYDXATTJZHTIOX5CMNMGXPZU6ZQ,6
AHISZUYKY5Y4HV7YBPPVL7WR4VBA,1
AGDNPXZHZBXDJ7ELU54GBGOYHP6Q,408
AHCG4HEZ2HRZPVTYXJPNUHBBVQFA,1
AGK5CKDQ2FQPMW7355MCA2MIZUPA,5
AHWPSOLHRW7LFHHORCE4CCY4KEMA,2
AFNEVDXPMUUXW3EIGVGCZKQRNBEQ,14
AG6PIMULBMZMJXCQLQOTDTRIWG5Q,0
AHIAZHE7MZDDPKVLL2UUEZMU44ZA,0
AHCXD2LKPZPAWUXZ32ZZNE3NYYZQ,0
AEJNMJ7NA4XNRSTTEJ52FJFETOZQ,30
AEMBYOFMQMIYUDXVZOV2OSFIWUWQ,0
AHIV5E4QZIRUS6OGUKXYJHKXBHKQ,3
AHYKPFKP6ZRMAS3SHDFMSN2LBKOQ,0
AFCYHUU4NDAQNWRWLFNZYVBZAPFQ,8
AFAIAU26DKSQCZLMTXQN3BP2QGQA,37
AERYH6N7BC5I5SO76JW5F3Z4ZUMQ,1
AELMGVQANXHWWVB3KQKXHPETGZDQ,109
AFXMK2IQCHI3APYUVZ4HRDXIJJJA,0
AFNFYPHHOYYU357WZSSJDY4SXOSA,43
AHV2CP4GCS7MBOTJB3MPNJZIA3MQ,14
AESSGWIRRSBE6RXL2QZ3BW2RP3KA,1
AELBMRGOWMO3ILFOGCB3KFGMBHZA,0
AEIUTZ7WEUAE4PXZWRQ36A3WXTUQ,1
AHCXO3ILYB76YYFDXB6K65TWGYAA,2
AHAQE7NKHYLQ6ICQUGXSUMWOJHOA,8
AGTEZBCXZQ2ILZXKAKUMRINON2AA,0
AFLVEMK5QV73AU4A6BO3X5EFSE5A,159
AGIRDGXXNVS3ZGT2G7OZZAJY4MMQ,2
AEQZ2MBKWOY5KG2BOF4GVWZL65WQ,5
AGS2VC3GYD2G3OHHVOITYNMVTHUA,48
AH6BXEDXT2FGO7EYMDPTQG7HO7VA,14
AEFQMLX72KCIFGZ634KPTI4H4UCQ,2
AEE73ITH4FMRJH326B2F7E5QXAVQ,76
AGKDNSUWEKAGQ7GMAI6JCOSUKP6Q,1
AG6Z6UPUHAIKZZCT7KQ4S6IFFVPA,1
AFA2HZAKKWNUGYNOMQT7TTYOKYTA,8
AH2XDJDFD76NG6SMSM5NSS6EJ6TA,4
AE6BQHYSTFGJAGWNJHT2QIWLQVOA,0
AFHBV7DUA5EHYG7SAQKBSZIKDEEQ,4
AHEORE52AGZSVN3DSLYNRMLIDWTQ,1
AG5XOMIEGWTQKCHPGS77VKDDYUOA,9
AFESOGK6RAEMUSOE6P5YFOAB6KMA,2
AHSRLS4TYALPWYNKMX32TCDUWYPQ,59
AGG5OL7437GO5YJ57IRXD4WVCZGQ,5
AGOIGPPIPBEVDV3RAQV6KTRVMY4Q,0
AGMJFVYKSZAU5AR3IBQMNCJUBSWA,2
AHGDWJAWQF3RHC5XWPY5Z55TTWIQ,7
AF6VEZECVKT4NDPCRMKP626H3KEQ,3
AGP5RJCHPRDZ35TIERPXHVSIDOYQ,161
AELSXWOFXQ5JYTGGX5XBZS3KTWQQ,1
AFXVYJDUZ3HLSA5C3EDTJCWDNSIA,1
AERNPVMAGTL5TK2LJFARUOZETCZQ,4
AEXLJXLT2BECIHWJSZ5MSXA5KA5A,1
AHQNKS767UDUDH6QYJNUD47C7WVQ,1
AEWXJDZPE2MTDUQ5PV2D4IEOWZ6A,0
AFK2I7EJSSICSL2XMIHIL5YIHGVA,1
AHCJSI7OXRPQ66URXSBFN633ERFQ,2
AF6JERHUB6IQWBPOG6XOKIUYI3VQ,1
AFLDJFIGCSOZNOO7TAJFMWBOTNIA,1
AG2IOTNA76CJWFX5IURRVMJWVVBQ,6
AG7P37OYETQ43CMXLZKCMYQXHZOA,0
AH47SG6GYDB43WZAOL6SC2W6MSFQ,0
AEEE65AUS66BL63NNQR354KQBHDA,5
AGBGLR7EK6ULC2OXPXCCWEAE7Y7A,0
AESGLNOOG6D77X3KYOZA3XBBEEHA,4
AG5PZHKBEOMIYZCNUL7S6FOJATYQ,91
AF5OX5OJ2IFYUMGEETNMMIKITRKA,1
AFOI4UM6OQFR5NC2PCKAIMSLTIBQ,0
AHIGYE5HYWO6I3FCWCFWV47ZA4ZA,28
AFIDDD6WMWMGSFZONTE567C2HOPQ,0
AEGSGSUXR3LH6KQWOH22QWKRQ4XA,15
AFAWHRH5SMYTLVJAA4D2ALJHN5HA,26
AHBVOATDD3RGQQ73JAMC2EBADKUQ,1
AFLWQYLJQ5OX3YJEC4ESRKTGTJVA,34
AGSY3OFX2P2BCELBW2QCLPMQGAWQ,0
AESREGQZJVO32YUHFVF33FEP6J3A,4
AHCZN4CSCTWTUCXUIG73WYTKAYDQ,0
AGPWOG4H6DEHOVNEXCNDN4VK5U4A,33
AGXSDQD5FK3QJRPW5NQ2ALKAXOWQ,0
AFKZQNNOLA7TXYJ7ORZZ22XFZSJA,3
AGWL5CBYUUQDUKDKW6I7H5HABGDQ,10
AFEI6AGUAQV4FH4TSBSHUHRXBHYQ,0
AGE4I2TEPV4755LBURJBJNGPSS3Q,0
AFW4PPP2GYKKZW2JXAGWC4ZBOIGQ,0
AEYH6Z3S7QBUIKSHO4KYSEG7KW2Q,5
AG6XGVJWFFNW5QTUTTPUAC4OBPZQ,4
AHUA5544H3YZPZFRGLWZUF232GGA,0
AE4TAG762WBWX53E6DNM7XSVBDWQ,8
AEKNJE46MRYTOXI6NMJTY3OCS43A,0
AGMVLAZ2MTEAIVIZZPI32YRJQVFA,34
AFUVLAB3XMV7KOPMH52DWJNRRJBQ,0
AFZHPATMBXNNBDADBUAFAT4ETAEA,0
AEFY3OUHLE6LD6FJZRQQTXUM3YKA,1
AEXFGERJKJ7YOSSYC2WZUKEKTFQQ,0
AGURY2EBCHKHIPIGZRXHHJEIMTMA,21
